lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
48,0,126.56929470185464,4,20,4,1,0,0,0,0
85,0,120.44209042717604,8,7,4,2,0,0,0,0
52,0,120.5327779408566,4,28,4,1,0,0,1,0
176,0,114.00203322738906,8,8,3,4,1,0,1,0
183,0,100.4324426999545,9,3,4,2,0,0,0,0
119,0,94.61006549064527,4,5,4,2,0,2,1,0
5,0,118.0,3,9,4,1,0,0,0,0
304,0,82.17107824323985,11,4,4,2,0,0,0,0
24,0,152.32368791851795,7,23,4,3,1,0,0,0
74,1,65.007244658937,11,16,4,3,0,0,0,0
226,0,68.94545953771991,10,25,4,1,0,1,0,0
195,0,103.98786273608525,9,12,4,4,1,0,0,0
216,0,98.64328498690656,8,29,4,2,0,1,0,0
80,0,88.461125548978,3,25,4,2,1,0,0,0
17,0,187.04174687268343,7,9,4,1,1,0,3,0
151,1,143.89392368920926,12,29,4,3,0,0,0,0
7,0,138.60688940203923,4,8,4,3,1,0,3,0
5,0,151.8696758864399,4,16,4,1,0,0,2,0
72,0,78.77388122707305,3,16,4,3,0,0,0,0
156,0,71.77515776488303,5,9,4,3,1,0,0,0
7,0,90.08800616178225,9,24,3,0,0,0,0,0
233,0,88.62950642164202,9,12,4,2,0,0,0,0
56,0,118.8,4,22,4,2,0,0,3,0
45,0,125.8964361025555,10,3,4,2,0,0,0,0
31,0,174.976880118563,10,4,4,3,1,0,3,0
55,0,152.26476406528954,7,20,4,3,0,0,4,0
88,1,156.58676485120714,10,26,4,1,0,0,5,0
152,0,76.72528332021963,9,1,4,2,1,1,0,0
49,0,139.17359831370732,4,12,4,2,1,0,3,0
100,1,151.7526517707007,9,22,4,2,0,0,1,0
30,0,127.1083577996043,3,22,4,1,0,0,0,0
74,0,109.54763270672262,10,4,4,2,0,0,0,0
182,1,80.1,10,28,4,1,1,3,0,0
101,1,93.6,12,2,4,2,1,0,0,0
21,0,139.71729915168754,7,29,4,2,0,0,2,0
151,1,131.44869230656707,7,10,4,2,0,0,1,0
67,1,90.29288496399454,9,5,4,1,0,3,0,0
265,0,109.0,6,24,3,2,0,1,0,0
135,0,118.8,9,4,4,3,0,0,0,0
26,0,149.4,4,14,4,3,1,0,0,0
100,0,89.73520318928414,11,26,4,2,0,1,0,0
10,0,155.5222595526096,7,17,4,2,0,0,3,0
204,0,111.65379141720702,10,23,4,1,1,0,0,0
65,0,214.15400302669428,6,9,4,6,2,0,5,0
110,0,149.60597244824115,8,22,4,3,1,0,3,0
36,0,126.0,9,1,4,0,0,0,0,0
50,0,115.7886027261407,8,6,4,1,1,0,3,0
60,0,145.37426478008663,5,9,4,2,0,0,3,0
146,0,106.92463517363612,4,23,4,0,2,0,0,0
86,0,108.60624432874503,10,29,4,2,0,0,0,0
79,0,132.3,10,7,4,2,0,0,3,0
133,0,57.12229675301623,6,19,4,3,0,2,0,0
110,0,97.89368946032585,10,20,4,3,1,0,2,0
294,0,85.83102698672977,10,17,3,4,0,0,1,0
38,0,103.89914093210999,8,25,4,0,2,0,0,0
74,0,80.45379886894511,3,17,4,3,0,0,0,0
88,0,88.36910571551427,4,2,3,1,1,0,0,0
145,1,129.0353753288253,8,21,4,3,0,0,0,0
154,0,91.28536378501532,6,30,4,2,1,2,0,0
117,0,100.07068537546594,4,29,4,2,0,0,4,0
72,0,103.94059703910183,4,4,4,1,2,0,3,0
73,0,134.42375327319664,8,10,4,5,0,0,0,0
84,0,94.5,7,15,4,2,1,3,0,0
97,1,115.7481931796457,7,7,4,1,0,0,0,0
71,0,86.3746849180379,4,20,4,1,1,3,0,0
60,0,120.6,7,8,4,3,0,0,3,0
71,0,109.97519805948878,5,28,4,2,1,2,0,0
89,0,149.44515195914883,8,7,4,4,0,0,3,0
48,0,159.3,5,6,4,1,1,0,3,0
201,1,142.6398822875726,9,3,4,1,0,0,2,0
30,2,160.02149856054103,10,5,4,4,0,0,4,0
39,0,127.66469571869156,5,7,4,2,0,0,1,0
203,1,106.2,5,2,4,2,1,0,0,0
106,0,124.23146152491864,10,3,4,2,0,0,0,0
175,0,112.51549558726354,8,31,4,3,0,0,0,0
150,0,114.80152648161706,7,18,4,2,1,1,1,0
217,0,97.46186219608968,8,9,4,2,0,0,0,0
54,0,73.24388703204609,2,26,4,1,1,2,0,0
32,0,89.63053837786259,9,4,4,3,0,0,0,0
155,0,107.03838744759118,9,2,4,1,1,1,0,0
42,0,97.47463961863987,3,19,4,1,1,0,0,0
130,0,103.5,8,10,4,2,1,3,0,0
89,0,95.55719721236828,4,3,3,0,1,0,0,0
159,0,107.034448307585,4,16,4,2,2,0,0,0
234,2,106.25,10,21,4,3,1,0,0,0
238,1,106.80602942943779,8,20,3,4,0,0,2,0
16,0,129.98028031176347,4,6,4,3,0,0,3,0
58,1,137.24366081675697,9,16,4,1,0,0,3,0
14,0,136.0,8,16,4,2,0,0,0,0
22,0,128.65814439221958,4,21,4,3,1,0,0,0
133,0,109.8,7,25,4,2,0,0,3,0
160,0,137.7,8,3,4,3,0,0,0,0
7,0,129.72600879300236,3,12,2,13,5,0,0,0
143,1,151.2,10,4,4,4,0,0,3,0
206,0,102.85,10,6,4,5,2,0,0,0
41,0,168.6401220932765,8,30,4,1,0,0,1,0
59,0,122.89355746743549,3,27,4,3,0,0,3,0
30,0,150.3,3,31,4,3,0,0,0,0
100,1,131.65233519267198,6,28,4,1,0,0,0,0
135,0,62.72781263093235,2,25,4,1,1,2,0,0
38,1,52.619892768693674,3,9,4,3,0,2,0,0
68,0,165.772261666752,10,2,4,4,1,0,0,0
80,1,76.5,7,3,4,2,1,0,0,0
71,0,88.07452276726971,11,17,4,2,0,2,0,0
203,1,95.0702289071581,8,18,4,4,1,0,0,0
116,0,131.4,8,23,4,5,1,0,3,0
97,0,85.64405774346534,5,1,4,3,2,3,0,0
118,0,96.13684640092625,6,25,4,4,1,0,0,0
40,0,159.25272290335306,3,24,4,2,0,0,3,0
191,0,131.9408790035193,6,4,3,2,1,0,0,0
153,1,102.35614718365967,8,30,4,3,2,0,3,0
203,0,102.74439876106472,8,4,3,2,0,0,0,0
109,0,132.6575025505812,9,24,4,3,0,0,3,0
112,1,126.54600974548083,11,5,4,2,0,0,0,0
49,1,75.05797006003391,11,20,4,4,1,3,0,0
247,0,109.0,6,6,3,1,1,1,0,0
8,0,79.0,2,5,4,0,0,2,0,0
40,0,187.7885865317961,5,5,4,1,0,0,5,0
197,1,105.66726311642707,6,30,4,2,0,0,0,0
296,0,61.084322800486675,10,24,4,4,2,0,1,0
231,0,109.65,9,19,4,3,0,3,0,0
122,0,159.3,6,2,4,3,0,0,1,0
49,0,65.0389683776985,3,5,4,2,1,0,0,0
175,0,107.57777444748358,9,6,4,1,0,0,0,0
223,1,96.3,10,29,4,1,2,0,0,0
98,1,86.42400120002212,4,8,4,1,0,2,0,0
179,0,108.9,10,1,4,1,2,0,0,0
39,0,130.71949780454054,3,16,4,2,1,0,3,0
99,0,93.04566162507409,2,24,3,1,0,0,0,0
21,0,131.44009821372464,5,29,4,2,1,0,2,0
146,0,97.09581787759754,6,1,3,3,0,0,0,0
127,0,89.5529153379927,5,26,3,3,1,1,0,0
177,1,128.93239984622227,8,2,4,4,1,0,0,0
45,0,112.9413819836011,4,8,4,2,0,0,1,0
56,0,86.51645362912504,9,11,3,2,0,1,0,0
155,0,112.10642493457152,8,29,4,5,1,0,0,0
325,0,0.0,8,16,4,2,0,0,0,0
3,0,79.43996040979636,2,6,4,0,2,3,0,0
34,0,128.1608203621441,8,27,4,4,0,0,0,0
175,0,103.30735071701591,7,2,3,2,0,0,0,0
158,0,105.3358313842426,4,12,4,2,0,0,0,0
5,0,85.94061403485414,7,18,3,1,0,1,0,0
60,0,87.12405735220456,3,3,4,3,0,0,2,0
29,0,148.64001254831078,11,4,4,4,3,0,3,0
54,1,88.17879649703485,11,17,4,2,1,0,0,0
104,0,102.77729265945887,4,27,4,3,0,0,0,0
302,0,159.2097286065815,11,26,4,5,1,0,3,0
69,0,94.62028348435013,10,4,4,2,1,0,0,0
34,0,71.1,3,13,4,2,1,3,0,0
2,0,69.6394804899577,7,15,3,1,2,0,0,0
249,0,69.33161157960872,11,27,4,3,0,3,0,0
26,0,163.19524449614903,5,7,4,2,0,0,2,0
42,0,158.0304419737909,6,30,4,2,0,0,3,0
115,0,72.4386571433107,5,30,3,1,1,0,0,0
34,0,135.22934720028653,7,18,4,2,0,0,0,0
69,0,112.18867908649648,6,28,4,1,0,0,0,0
194,0,130.05,8,7,4,4,1,0,3,0
209,0,85.64066843986568,10,7,3,2,1,0,0,0
140,0,103.05,8,22,4,3,1,0,0,0
87,0,63.67333519194828,11,17,4,2,0,0,0,0
56,0,140.4,6,2,4,1,0,0,3,0
103,0,108.76287659629801,10,10,3,0,1,2,0,0
247,1,90.22154554564608,9,25,4,3,0,0,0,0
87,0,117.01763737459872,7,15,4,1,1,1,0,0
24,0,134.2318569931399,9,1,4,1,1,3,0,0
256,0,115.0,6,15,3,1,0,1,0,0
15,0,83.3094441491809,3,7,4,1,0,0,0,0
91,0,80.3854631367515,4,3,3,2,1,0,0,0
156,0,107.15563148735045,7,14,4,4,2,0,0,0
211,1,121.99311995736068,8,22,4,4,1,0,2,0
43,0,106.98257361483381,11,1,4,3,0,0,0,0
63,1,85.13937762603445,10,18,4,2,0,0,0,0
30,0,74.8,11,17,4,3,0,2,0,0
24,0,118.49028610697138,7,16,4,2,0,0,0,0
180,0,113.20700737261237,9,10,4,3,1,0,0,0
36,0,151.35340369160647,7,27,4,2,0,0,0,0
15,0,99.00608356523506,3,3,4,1,1,0,0,0
17,0,135.90281100462929,4,8,4,2,0,0,3,0
45,0,86.55327595974754,11,19,4,0,1,0,0,0
49,0,94.44904174709528,10,18,4,2,1,0,0,0
189,0,119.91021572429983,7,21,3,2,1,0,0,0
71,0,134.76815756016356,7,7,4,4,0,0,0,0
36,0,125.33766097718834,10,2,4,3,2,0,3,0
105,0,116.1,6,14,4,2,0,3,1,0
38,0,150.20480202365354,8,14,4,1,0,0,3,0
4,0,140.0022984581915,7,21,4,1,1,0,0,0
72,1,72.25,11,13,4,2,0,0,0,0
63,0,177.6024243731314,6,19,4,1,0,0,5,0
92,0,98.35257761067852,4,9,4,3,1,0,1,0
90,0,105.3,6,13,4,1,0,0,0,0
58,0,135.9,9,10,4,1,2,0,0,0
87,0,57.373913465247576,7,9,4,8,3,0,0,0
75,1,78.61593608364878,10,27,4,0,2,2,0,0
142,0,85.5,7,26,4,2,1,3,0,0
72,1,115.06797580774479,9,14,2,2,0,3,0,0
6,0,116.01747963901526,3,3,4,2,0,0,2,0
147,0,114.97997001268394,5,29,4,1,2,0,0,0
93,0,129.00240424519163,6,13,4,3,0,2,0,0
322,0,85.71215973057838,11,20,4,1,1,0,2,0
79,0,125.60101461092852,7,29,4,1,0,2,0,0
78,0,106.31216535791127,5,18,4,1,0,0,1,0
28,0,125.87345346139891,2,25,4,1,0,0,2,0
61,0,94.65615942909375,6,17,3,0,2,2,0,0
96,0,123.370952094876,9,27,3,1,0,0,3,0
205,0,94.9961575173063,8,21,4,1,2,2,0,0
161,1,95.52135890218538,6,17,4,4,1,3,0,0
33,0,196.7443156980136,8,5,4,1,0,0,0,0
214,0,105.03626186001563,10,7,4,3,2,0,0,0
148,0,94.22332913035841,7,25,4,3,2,1,0,0
44,0,105.60226984709487,4,27,4,3,0,0,0,0
153,0,89.98069422394506,9,17,3,4,0,0,0,0
6,0,145.19091825957702,3,26,4,3,2,0,1,0
24,0,232.60699537916884,8,25,4,2,0,0,5,0
35,0,111.02243434190181,8,28,4,2,1,0,0,0
21,0,131.373648877316,4,29,4,2,1,0,2,0
26,1,118.39787397071981,9,17,4,3,0,0,0,0
109,0,157.87694659489355,9,27,4,1,1,0,4,0
32,0,232.11144391247268,11,17,4,1,1,0,5,0
187,0,112.93136009524382,5,22,3,2,1,0,0,0
111,0,77.05692509688355,6,6,4,2,1,0,0,0
178,1,136.80735022983987,8,1,4,3,1,0,2,0
275,0,106.05961103508508,10,28,2,2,1,0,2,0
12,0,149.0,8,25,4,0,2,0,0,0
116,0,56.55285020202142,7,28,4,3,0,1,0,0
8,0,168.14192456258112,7,13,4,4,3,0,1,0
34,0,136.55995653860668,8,1,4,2,1,0,0,0
41,0,76.3517493145274,3,15,3,1,0,0,0,0
215,0,163.80206850976333,8,7,4,3,2,0,5,0
33,0,154.45542567940024,9,26,4,2,0,0,3,0
155,0,96.02972523086163,6,25,4,0,0,0,0,0
98,1,211.95971083345987,7,11,4,4,1,0,3,0
122,0,85.0,4,15,3,2,0,0,0,0
18,0,99.7675658021088,5,21,2,1,0,0,0,0
201,0,111.46296601018302,9,22,3,1,2,0,3,0
96,0,94.80430908366004,4,17,4,2,1,0,1,0
132,0,124.76055346096241,8,16,4,3,0,0,3,0
12,0,136.0,6,12,4,2,1,0,3,0
49,0,78.44084055895159,3,6,4,1,0,0,0,0
19,1,150.92754014533102,7,16,4,1,1,0,0,0
102,0,150.3,8,24,4,4,0,0,3,0
186,0,64.63269938292082,10,24,4,3,0,0,0,0
184,0,122.4,10,4,4,3,0,0,3,0
0,0,126.01020418728524,9,11,4,1,1,0,0,0
41,1,124.65581363079194,10,10,4,0,1,0,0,0
36,0,140.4,4,27,4,1,0,0,3,0
200,0,90.95,8,29,4,3,1,0,0,0
144,0,97.75,7,6,4,3,0,3,0,0
30,0,210.31297162859445,6,26,4,1,1,1,4,0
150,0,70.24394879446078,5,14,4,3,0,0,0,0
88,0,76.99691967783441,7,27,4,1,0,0,0,0
71,0,108.0786852606789,5,27,4,2,2,1,0,0
16,0,57.699438563242154,10,24,3,2,1,0,0,0
42,0,126.4500560939312,7,9,4,1,1,0,0,0
23,0,107.42179547201371,9,26,4,1,0,3,0,0
81,0,28.618788381751646,4,12,3,8,2,1,0,0
202,0,118.91882247105465,9,15,4,1,1,0,2,0
32,0,125.25045674741922,7,8,4,1,1,2,0,0
160,1,130.32542921594452,7,6,4,2,1,0,1,0
99,0,80.19625548027109,10,30,3,1,2,1,0,0
117,0,86.99087100542116,5,3,3,1,2,0,0,0
27,0,119.9728034007995,9,18,3,1,1,0,0,0
86,0,120.69650909524209,8,8,4,2,0,0,0,0
96,0,129.7580452364264,9,12,4,2,0,0,3,0
192,1,137.9704103837808,8,7,4,1,1,0,3,0
199,0,74.81213151609683,12,23,4,2,2,2,0,0
63,0,116.1,5,19,4,1,0,3,0,0
25,0,105.20232816754742,9,5,4,1,0,0,0,0
50,0,77.22797465798234,2,28,4,0,1,3,0,0
58,0,83.41134384966578,3,20,4,2,0,2,0,0
178,0,113.30372708354821,7,24,4,1,0,0,0,0
59,0,122.9686152829073,3,27,4,3,0,0,3,0
38,0,151.19330258485007,8,18,4,2,1,0,3,0
181,0,78.02820005996323,9,9,4,1,0,2,0,0
59,1,123.3,9,2,4,1,0,0,3,0
112,0,150.09869230915058,8,22,4,2,0,0,3,0
47,0,86.84012285622067,11,5,4,3,0,0,0,0
86,0,116.1,6,10,4,2,0,3,0,0
120,0,76.5,7,11,4,3,0,0,0,0
194,0,89.20599369074664,9,16,4,1,1,0,0,0
11,0,120.51626072777242,6,7,4,2,0,0,0,0
158,0,90.40942230038002,4,26,4,3,2,0,0,0
181,1,80.79051206049536,9,28,4,1,2,2,0,0
58,0,112.2,4,21,4,2,2,0,3,0
48,0,157.88212428440445,6,3,4,2,2,0,3,0
140,0,166.4751150411026,7,12,4,3,0,0,4,0
8,0,79.0,2,6,4,2,1,3,0,0
104,0,109.40134468969232,10,11,4,1,1,1,0,0
59,0,131.94818552890305,5,23,4,1,0,0,2,0
20,0,89.81033924528202,3,4,4,1,0,1,0,0
109,0,76.5,7,12,4,1,1,0,0,0
9,0,54.949820992279946,3,3,2,2,0,0,0,0
46,0,103.29514709813729,5,20,4,1,1,1,0,0
128,0,134.1571053145819,10,11,4,5,0,0,3,0
122,0,114.3,8,6,4,2,1,0,0,0
94,0,84.91728145345695,9,21,3,2,0,0,0,0
182,1,119.73538601576584,9,11,4,1,0,0,0,0
71,0,125.63536999761261,9,31,4,4,1,0,2,0
195,0,159.33238850892369,7,18,4,2,1,0,4,0
261,0,67.08179376764505,9,26,4,6,2,1,0,0
160,0,97.75,7,6,4,3,0,3,0,0
212,0,67.6824941881209,10,17,4,1,0,2,0,0
17,0,167.51327749902416,4,27,4,1,0,0,2,0
33,0,80.89536047376743,6,18,3,1,1,0,0,0
187,0,76.25916429043534,9,9,3,2,1,0,0,0
4,0,144.878067044198,6,9,4,3,1,0,3,0
122,0,139.9207034018329,8,3,4,3,0,0,2,0
151,0,119.29678289760945,7,5,4,5,1,0,2,0
321,0,176.36402574507946,10,30,3,2,0,0,2,0
131,2,138.77068552069278,9,29,4,3,0,0,3,0
103,0,79.2,11,1,4,4,0,3,0,0
7,0,148.64939842076654,3,22,4,2,0,0,0,0
143,0,80.27394916355937,9,28,4,2,0,3,0,0
63,0,161.94000223883177,3,19,4,2,1,0,5,0
134,0,123.06795713858558,9,14,4,1,1,0,0,0
138,1,225.34371510594457,7,4,4,2,1,1,5,0
71,0,156.9056352389352,11,26,4,3,1,0,4,0
103,0,114.03776711168456,9,5,4,2,0,0,0,0
96,0,94.5,7,11,3,1,2,1,0,0
274,0,115.75135134705042,9,24,3,2,0,0,1,0
2,0,164.74128371307228,8,22,3,5,1,0,3,0
46,0,237.28736073964782,8,9,4,1,1,0,5,0
204,1,102.40518168594915,9,5,3,3,1,0,0,0
27,0,98.37422953975204,4,12,4,2,0,3,0,0
116,0,105.15458982961538,4,15,4,1,0,0,2,0
107,0,152.07446719046433,8,15,4,3,1,0,0,0
106,0,95.83858488897494,4,24,4,2,0,0,0,0
41,0,125.97474078539052,10,9,4,0,0,0,0,0
254,0,90.95,9,26,4,4,0,0,0,0
258,1,102.46468870055189,10,7,3,3,1,0,1,0
279,1,94.31864460247952,11,5,4,3,0,0,0,0
149,1,159.72984702830743,9,22,4,1,1,0,2,0
79,0,73.03962649069891,3,29,4,7,1,2,0,0
118,0,97.82267321740049,4,28,4,2,0,0,0,0
155,2,172.07025116962504,7,12,4,4,1,1,0,0
72,0,76.5,4,3,4,1,1,0,0,0
193,0,65.68531956285628,9,14,3,2,0,0,0,0
15,0,165.22413217966007,8,2,4,4,0,0,4,0
188,0,90.95,7,26,4,3,2,0,0,0
68,0,105.3,4,27,4,2,0,0,0,0
5,0,89.0,3,22,4,1,0,3,0,0
155,0,130.5,8,16,4,2,0,0,0,0
167,0,96.6193728059522,7,26,4,2,1,0,0,0
182,0,94.79041057083468,8,15,4,3,0,2,0,0
6,0,77.85350208243028,9,15,4,5,2,1,0,0
223,1,132.00610505378805,9,31,4,2,0,0,3,0
151,1,120.8369421943157,7,5,4,4,0,0,2,0
56,1,139.5,10,13,4,2,0,0,3,0
32,0,172.35137007481032,8,9,4,2,1,0,1,0
14,0,145.0,7,7,4,2,1,0,0,0
158,0,106.5544266759512,8,4,4,1,0,1,0,0
287,1,102.0478088532079,9,29,4,2,0,0,0,0
229,0,85.05868228869255,8,2,4,1,0,2,0,0
4,0,113.29263586293456,3,1,4,2,0,0,1,0
87,0,85.5,3,25,4,1,1,3,0,0
198,0,97.71424440557024,8,11,4,6,1,0,0,0
71,0,94.68447164722578,9,12,3,2,1,0,0,0
45,0,194.9476530734285,5,13,4,1,1,0,5,0
152,0,71.7622725602929,5,9,4,3,1,0,0,0
31,0,103.94095160849888,11,3,4,2,2,0,0,0
158,1,134.3548976113747,8,29,4,3,1,0,3,0
64,0,132.3,6,20,4,1,0,0,3,0
253,0,107.66553691724258,7,24,4,3,1,0,0,0
32,0,101.55918165275808,4,14,4,2,0,3,0,0
36,1,61.52408824173946,3,9,4,3,0,0,0,0
37,1,98.59661474830054,9,2,4,0,0,3,0,0
2,0,88.3699061505446,3,9,2,1,0,1,0,0
265,0,100.38781593104002,9,8,4,2,1,0,0,0
57,0,140.4,6,1,4,2,0,0,3,0
10,0,83.58555111095075,2,12,4,1,1,0,0,0
63,1,91.49341543043512,10,9,4,3,0,0,0,0
108,0,85.37058672093936,4,15,4,3,1,0,0,0
203,1,127.78034474970096,9,7,4,3,0,0,0,0
238,1,96.41072169704083,7,19,4,1,0,0,0,0
10,0,147.9782734841357,7,12,4,5,3,0,3,0
176,2,219.69260182454067,7,19,4,2,0,0,5,0
136,0,172.4280854134686,7,8,4,3,1,0,5,0
191,1,109.8360225279853,8,22,4,3,1,0,0,0
272,1,100.2563765705515,9,19,3,3,0,0,1,0
17,0,175.18686258110006,3,17,4,2,0,0,0,0
59,0,109.8,10,6,4,1,0,0,0,0
147,0,101.96382915190163,5,3,4,3,0,0,0,0
23,0,96.24996143430265,3,10,4,2,1,0,0,0
158,2,83.5,10,30,4,2,2,0,1,0
97,0,147.1476014001715,7,2,4,2,1,0,2,0
166,2,213.9763385003786,8,18,4,2,0,0,1,0
66,0,168.3,8,6,4,2,1,0,3,0
3,0,162.95736762934033,7,9,4,1,2,0,2,0
167,1,105.53186112606855,7,6,4,2,0,0,0,0
229,0,109.57158448420944,9,17,4,2,1,2,0,0
166,0,99.682360957543,7,21,4,5,2,0,0,0
3,0,85.45616428876347,4,15,4,1,1,3,0,0
272,0,94.9414328681838,5,13,4,2,1,0,0,0
72,0,84.35234083531681,9,18,3,2,1,3,0,0
96,0,102.29865315829564,8,16,4,3,0,0,2,0
133,2,137.88898267522524,9,29,4,3,0,0,3,0
14,0,152.6853841556162,5,28,4,3,0,0,3,0
78,0,104.52047257010382,7,19,3,0,0,0,0,0
5,0,92.96635933154735,3,9,4,2,0,3,0,0
111,0,262.70709396029616,7,25,4,1,0,0,5,0
5,0,93.90107341039521,5,13,1,10,4,0,0,0
134,1,91.14018524402516,9,2,4,3,0,0,0,0
117,0,145.19740331228243,8,5,4,1,1,0,3,0
175,0,86.83188681377834,8,8,4,3,0,0,0,0
151,1,147.8018580681374,7,5,4,3,2,0,0,0
17,0,93.70032306393607,7,10,3,3,0,1,0,0
10,0,155.55629714323638,6,29,4,2,2,0,4,0
166,0,100.28928779265446,6,18,4,2,2,0,0,0
175,0,130.05,8,14,4,3,1,0,3,0
78,0,63.47938054446147,9,20,3,1,0,3,0,0
223,0,73.01018182481077,10,29,4,3,2,3,0,0
99,0,92.40361777004142,4,25,4,1,1,1,0,0
214,1,103.23988040198734,6,4,4,2,0,0,1,0
26,1,168.46179328898396,8,28,4,3,0,0,5,0
26,0,144.48407455747795,10,10,4,2,1,0,3,0
180,0,140.11342537599714,9,24,4,2,0,0,3,0
196,0,88.57725847613534,8,9,4,1,1,0,0,0
151,0,80.29216491932864,9,24,3,9,3,0,2,0
29,1,150.77017477527417,10,5,4,5,2,0,3,0
213,0,120.09848950314891,9,28,4,3,0,0,0,0
52,0,150.77419613143707,8,18,4,2,0,0,1,0
59,0,140.4,5,27,4,2,1,0,3,0
108,1,116.4169032833693,11,21,4,4,1,0,1,0
150,0,123.27553361428085,6,29,4,2,2,0,3,0
26,0,156.43883673808412,5,20,4,2,0,0,3,0
175,0,90.95,7,11,4,4,0,0,0,0
74,0,126.81027415448176,7,9,4,1,0,0,3,0
60,0,126.25982977941545,4,15,4,2,0,0,3,0
176,1,138.59916844629353,8,6,4,1,1,0,3,0
149,0,88.02681681653475,5,10,4,3,2,3,0,0
114,0,98.19175369937597,9,6,3,2,1,0,1,0
176,0,116.09982644167007,8,8,3,3,0,0,0,0
72,0,98.36321921477914,9,13,2,1,0,1,0,0
197,0,159.19299272552192,8,22,4,3,0,0,3,0
168,0,97.90191944776063,7,28,4,1,2,0,0,0
260,0,100.3,10,5,4,3,2,0,0,0
54,0,123.3,9,2,4,2,0,0,3,0
282,0,97.67668869196049,7,20,3,2,0,0,0,0
46,0,140.40955776606387,6,16,4,2,0,0,3,0
195,0,99.10432693760411,8,3,4,2,0,1,0,0
264,0,95.4,7,3,4,1,1,0,0,0
28,0,94.79367578910855,4,16,4,0,1,0,0,0
166,1,118.8489735234721,9,5,4,3,1,0,0,0
18,0,135.7515047906541,4,12,4,1,0,0,0,0
12,0,122.21326637658262,5,27,4,2,1,3,0,0
96,1,122.81540184389462,8,26,4,2,0,0,0,0
49,0,90.28348793220619,3,21,3,4,1,1,2,0
204,0,180.7968746472831,9,6,4,1,0,0,5,0
59,0,88.58621972754784,11,10,4,2,0,1,0,0
19,0,156.0,5,11,4,1,0,0,3,0
21,0,233.7655035299013,8,19,4,3,1,0,5,0
13,0,109.33,3,2,4,3,0,0,3,0
274,1,116.07307456218199,9,25,4,2,0,0,2,0
135,0,107.48599879626136,7,6,4,4,1,0,0,0
7,0,79.23902643546835,2,20,3,1,1,2,0,0
117,0,119.85,6,14,4,4,0,0,0,0
141,0,140.02193871859401,8,17,4,5,1,0,3,0
219,0,102.85,10,3,4,3,1,0,0,0
10,0,138.34250209285236,3,29,4,2,0,0,3,0
193,0,120.48126689589056,6,19,4,2,0,0,0,0
151,0,200.0,6,27,3,0,1,0,4,0
128,0,117.48273803739588,8,8,4,3,1,0,0,0
82,0,72.40909684156796,10,2,3,3,1,0,0,0
28,0,103.76459537491878,10,25,4,2,0,0,0,0
102,0,149.36059291539772,8,7,4,2,0,0,3,0
33,0,126.89085062897651,8,14,4,2,1,0,0,0
52,0,107.1,8,29,4,1,0,0,0,0
222,0,86.15654834696055,8,11,4,1,0,1,0,0
26,0,144.49730161433936,4,14,4,1,0,0,3,0
158,0,143.96589145973746,9,19,3,2,0,0,0,0
102,2,93.6,12,6,4,1,0,0,0,0
3,0,139.20800209663818,3,23,4,1,0,0,0,0
194,1,104.60044310356251,8,12,3,1,1,0,0,0
93,0,90.41115058900506,10,31,4,1,1,0,0,0
30,0,126.81150223106907,3,22,4,1,0,0,0,0
43,0,67.30025322125135,2,12,4,2,1,3,0,0
60,0,75.0,3,20,3,2,2,0,0,0
10,0,95.78544976443574,3,30,2,1,0,0,0,0
191,0,99.45,8,4,4,3,1,0,0,0
120,0,96.30166040519948,7,1,3,1,2,0,0,0
46,0,125.1,8,26,4,0,0,3,0,0
11,0,203.2827911613511,6,25,4,2,2,0,5,0
312,0,159.85266453271956,9,29,3,2,1,1,0,0
36,0,113.88239002864937,6,26,4,1,2,0,0,0
79,0,140.4,5,20,4,1,1,0,3,0
131,0,132.3,10,16,4,1,1,0,3,0
5,0,99.16731201651261,7,15,4,1,1,0,0,0
43,0,151.96906071459316,5,1,4,1,0,0,3,0
129,0,89.25,5,15,4,2,1,3,0,0
108,1,90.0,11,5,4,1,0,0,0,0
205,0,90.71469746547574,6,25,4,1,2,0,0,0
245,0,110.0,7,6,3,4,2,0,0,0
29,1,129.01352426884213,11,5,4,5,2,0,3,0
51,0,125.26461845378742,6,29,4,2,1,0,3,0
178,1,126.46627082293074,8,24,4,1,2,0,0,0
63,0,143.59836749671024,5,10,4,2,0,0,1,0
197,0,129.37339794509134,8,12,4,3,1,0,0,0
232,1,159.20293102872137,8,23,4,2,1,0,3,0
54,0,207.9,9,19,4,3,0,0,5,0
141,1,114.88561608735583,5,23,4,1,1,0,2,0
219,1,113.94558246214653,12,29,4,2,1,0,3,0
195,1,146.65934667694586,8,6,4,1,2,0,2,0
184,0,105.3,7,17,4,1,1,0,3,0
377,0,90.0,10,14,3,2,0,1,0,0
35,0,95.65458428542976,4,27,4,1,1,0,0,0
176,0,90.71259556917455,7,11,4,4,0,0,0,0
32,0,198.9,4,29,4,1,2,0,5,0
71,0,107.1,5,7,4,1,0,1,1,0
277,0,89.41528151047493,10,28,4,2,1,0,0,0
24,0,118.80520237578068,9,25,4,1,1,1,0,0
53,0,112.2,4,10,4,2,2,0,3,0
49,0,137.88310848280176,6,18,4,3,1,0,3,0
